Country,Sector,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Croatia,4.E.2.d  Wetlands Converted to Settlements,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Croatia,4.E.2.e  Other Land Converted to Settlements,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Croatia,4.F  Other Land,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Croatia,4.F.2  Land Converted to Other Land,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Croatia,4.F.2.a  Forest Land Converted to Other Land,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Croatia,4.F.2.b  Cropland Converted to Other Land,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Croatia,4.F.2.c  Grassland Converted  to Other Land,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Croatia,4.F.2.d  Wetlands Converted to Other Land,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Croatia,4.F.2.e  Settlements Converted to Other Land,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Croatia,4.G  Harvested Wood Products,-317.8523553,176.238812,252.8283644,66.4029052,-45.49256246,-55.09375545,-12.26795278,119.967999,3.678314517,-58.26008692,-69.6626607,-306.1247976,-302.3341581,-190.8197521,-180.3040707,-348.7202163,-322.9648873,-309.349336,-325.3373984,-178.9701591,-249.1559146,-268.7629764,-319.8276177,-426.1795488,-538.6058919,-764.1466654,-780.0746029,-1029.348178,-761.6578795,-752.1649013,-629.5376357,-685.274635
Croatia,4.G.1  Solid Wood,-401.1444256,-59.45249108,-113.4367833,-180.3610629,-63.47756438,-11.40464057,-0.622089016,-0.518818817,-78.52223541,-100.8150378,-97.1939735,-14.35220439,-76.25396125,-36.76810629,-55.8034395,-117.1074222,-189.7192323,-235.5936889,-265.6161367,-154.8447369,-187.1024944,-247.9464634,-349.5331545,-728.0654666,-881.8528792,-947.3813983,-808.5407548,-1035.341164,-772.6305627,-740.475407,-660.2013795,-660.3978286
Croatia,4.G.1.a  Sawnwood,-338.6144758,-52.69829826,-114.6222638,-163.4066583,-70.05243062,-30.18418994,-23.35748839,-19.61274803,-88.50516399,-103.9137906,-107.0535819,-19.1530842,-84.35108368,-30.9335075,-41.71717064,-79.71498715,-121.9046713,-155.2279938,-179.9101076,-107.6841161,-131.4869515,-203.5948427,-297.687597,-618.9010499,-778.6582706,-859.1073272,-786.7764358,-965.4440222,-709.8920985,-703.4461496,-559.9190319,-529.0162475
Croatia,4.G.1.b  Wood Panels,-62.52994973,-6.754192822,1.185480475,-16.95440458,6.574866239,18.77954937,22.73539937,19.09392921,9.982928581,3.098752772,9.859608368,4.800879806,8.097122428,-5.834598792,-14.08626886,-37.39243506,-67.81456098,-80.36569504,-85.70602912,-47.16062083,-55.61554288,-44.35162073,-51.84555753,-109.1644167,-103.1946086,-88.2740711,-21.76431898,-69.89714149,-62.73846419,-37.02925733,-100.2823475,-131.3815811
Croatia,4.G.2  Paper and Paperboard,83.29207029,235.6913031,366.2651477,246.7639681,17.98500192,-43.68911487,-11.64586377,120.4868178,82.20054993,42.55495086,27.5313128,-291.7725932,-226.0801968,-154.0516458,-124.5006312,-231.6127941,-133.245655,-73.75564715,-59.72126162,-24.12542218,-62.05342019,-20.81651299,29.70553685,301.8859178,343.2469872,183.2347329,28.46615182,5.992985526,10.97268316,-11.68949431,30.66374376,-24.87680637
Croatia,4.G.3  Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Croatia,HWP in SWDS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Croatia,4.H  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Croatia,5.  Waste,1113.844982,1125.629603,1137.220635,1153.574743,1178.232429,1197.692784,1209.439005,1241.969946,1263.167882,1306.374282,1350.030365,1365.546285,1406.887064,1445.379759,1499.322431,1494.815867,1585.710612,1669.564062,1756.676163,1812.452511,1862.760535,1899.195343,1894.291101,1878.209378,1925.612711,1977.832454,2013.277937,2032.07885,2006.118262,1985.627742,2004.808292,1877.243179
Croatia,5.A  Solid Waste Disposal,370.8896845,392.0668684,412.1531336,431.6043744,451.9018296,474.0056355,500.168438,528.6838507,560.6690798,593.8334159,631.8720403,669.6827912,713.1747648,761.9825291,809.5460907,804.9764472,888.3862899,963.6674674,1054.076152,1144.793471,1172.260727,1210.32882,1243.451966,1237.952257,1285.910501,1337.257714,1365.275106,1414.218298,1405.390299,1377.790361,1393.065928,1265.60853
Croatia,5.A.1  Managed Waste Disposal Sites,18.36087547,20.49327734,22.61555959,24.90999413,27.98939848,31.6027489,35.09554973,39.43083527,43.91663811,50.66342877,57.55872789,119.8106781,178.7247541,236.4208608,292.0028881,325.0294081,396.1915386,573.3822344,698.9145249,808.9161864,837.8775107,888.0336398,876.759048,917.1183132,1003.367962,1119.398592,1229.477486,1287.494157,1299.972323,1291.175839,1327.002786,1186.218677
Croatia,5.A.1.a  Anaerobic,18.36087547,20.49327734,22.61555959,24.90999413,27.98939848,31.6027489,35.09554973,39.43083527,43.91663811,50.66342877,57.55872789,119.8106781,178.7247541,236.4208608,292.0028881,325.0294081,396.1915386,573.3822344,698.9145249,808.9161864,837.8775107,888.0336398,876.759048,917.1183132,1003.367962,1119.398592,1229.477486,1287.494157,1299.972323,1291.175839,1327.002786,1186.218677
Croatia,5.A.1.b  Semi-aerobic,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Croatia,5.A.2  Unmanaged Waste Disposal Sites,352.5288091,371.5735911,389.537574,406.6943803,423.9124311,442.4028866,465.0728883,489.2530155,516.7524417,543.1699871,574.3133124,549.8721131,534.4500107,525.5616683,517.5432026,479.9470392,492.1947513,390.285233,355.1616273,335.8772841,334.3832165,322.2951804,366.6929177,320.8339435,282.5425386,217.8591223,135.7976203,126.7241407,105.4179754,86.61452163,66.0631423,79.38985294
Croatia,5.A.3  Uncategorized Waste Disposal Sites,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Croatia,5.B  Biological Treatment of Solid Waste,"NO,IE","NO,IE","NO,IE","NO,IE",0.8101745,0.857367,0.9045595,0.951752,0.9989445,1.046137,1.1853,0.956581,1.279685,0.91542475,1.0823545,1.9600911,1.51750886,2.895901035,5.805047138,7.957465065,6.429932153,7.503223879,7.480956573,8.549903392,8.920520464,8.309822462,11.66904905,11.29711155,13.46414067,16.71420557,22.87860605,26.68788115
Croatia,5.B.1  Composting,"IE,NO","IE,NO","IE,NO","IE,NO",0.8101745,0.857367,0.9045595,0.951752,0.9989445,1.046137,1.1853,0.956581,1.279685,0.91542475,1.0823545,1.9600911,1.51750886,2.895901035,5.805047138,7.889425065,6.245972153,7.243663879,6.95399256,7.74010716,7.918257048,6.700433988,8.73274219,7.555421616,9.09868586,11.38546125,17.2208892,19.81259711
Croatia,5.B.1.a  Municipal Solid Waste,NO,NO,NO,NO,0.8101745,0.857367,0.9045595,0.951752,0.9989445,1.046137,1.1853,0.956581,1.279685,0.91542475,1.0823545,1.9600911,1.51750886,2.895901035,5.805047138,7.889425065,6.245972153,7.243663879,6.95399256,7.74010716,7.918257048,6.700433988,8.73274219,7.555421616,9.09868586,11.38546125,17.2208892,19.81259711
Croatia,5.B.1.b  Other,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE
Croatia,5.B.2  Anaerobic Digestion at Biogas Facilities,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,0.06804,0.18396,0.25956,0.526964012,0.809796232,1.002263416,1.609388474,2.936306858,3.741689934,4.365454812,5.328744328,5.65771685,6.875284035
Croatia,5.B.2.a  Municipal Solid Waste,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,0.06804,0.18396,0.25956,0.526964012,0.809796232,1.002263416,1.609388474,2.936306858,3.741689934,4.365454812,5.328744328,5.65771685,6.875284035
Croatia,5.B.2.b  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,"IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA"
Croatia,5.C  Incineration and Open Burning of Waste,23.93534323,22.64445301,17.493769,16.82918674,15.85030846,15.14871067,15.06335463,15.82421109,17.57227499,17.16836832,17.75125229,18.00881892,14.83321034,11.5121972,11.08440273,10.83194919,11.70236161,12.0110039,12.2962301,11.75000766,11.80261029,11.2513205,10.91171137,10.36146975,10.39716455,10.09766976,9.34024737,8.371550854,8.707515437,8.007644246,8.013047125,8.242735691
Croatia,5.C.1  Waste Incineration,0.542325,0.542325,0.542325,0.542325,0.542325,0.542325,0.542325,1.8516715,3.75741611,4.449324425,6.247919485,6.787971495,3.83772794,0.8137232,0.353596,0.16216025,0.7518278,0.6581013,0.674608523,0.1629496,0.047872,0.050556,0.081928,0.04224,0.044946,0.04557872,0.04900192,"NA,NO","NA,NO","NA,NO","NA,NO","NA,NO"
Croatia,5.C.1.a  Biogenic,"IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO"
Croatia,5.C.1.a.i  Municipal Solid Waste,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Croatia,5.C.1.a.ii  Other,"IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","IE,NA","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO"
Croatia,5.C.1.b  Non-biogenic,0.542325,0.542325,0.542325,0.542325,0.542325,0.542325,0.542325,1.8516715,3.75741611,4.449324425,6.247919485,6.787971495,3.83772794,0.8137232,0.353596,0.16216025,0.7518278,0.6581013,0.674608523,0.1629496,0.047872,0.050556,0.081928,0.04224,0.044946,0.04557872,0.04900192,"NA,NO","NA,NO","NA,NO","NA,NO","NA,NO"
Croatia,5.C.1.b.i  Municipal Solid Waste,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Croatia,5.C.1.b.ii  Other,0.542325,0.542325,0.542325,0.542325,0.542325,0.542325,0.542325,1.8516715,3.75741611,4.449324425,6.247919485,6.787971495,3.83772794,0.8137232,0.353596,0.16216025,0.7518278,0.6581013,0.674608523,0.1629496,0.047872,0.050556,0.081928,0.04224,0.044946,0.04557872,0.04900192,"NA,NO","NA,NO","NA,NO","NA,NO","NA,NO"
Croatia,5.C.1.b.ii.1  Industrial Solid Wastes,0.419125,0.419125,0.419125,0.419125,0.419125,0.419125,0.419125,1.7284715,3.63421611,4.326124425,6.123399485,6.651061095,3.69829194,0.6706,0.20118,0.00754425,0.586775,0.4778025,0.529408523,"NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO"
Croatia,5.C.1.b.ii.3  Clinical Waste,0.1232,0.1232,0.1232,0.1232,0.1232,0.1232,0.1232,0.1232,0.1232,0.1232,0.12452,0.1369104,0.139436,0.1431232,0.152416,0.154616,0.1650528,0.1802988,0.1452,0.1629496,0.047872,0.050556,0.081928,0.04224,0.044946,0.04557872,0.04900192,"NA,NO","NA,NO","NA,NO","NA,NO","NA,NO"
Croatia,5.C.2  Open Burning of Waste,23.39301823,22.10212801,16.951444,16.28686174,15.30798346,14.60638567,14.52102963,13.97253959,13.81485888,12.7190439,11.50333281,11.22084743,10.9954824,10.698474,10.73080673,10.66978894,10.95053381,11.3529026,11.62162157,11.58705806,11.75473829,11.2007645,10.82978337,10.31922975,10.35221855,10.05209104,9.29124545,8.371550854,8.707515437,8.007644246,8.013047125,8.242735691
Croatia,5.C.2.a  Biogenic,23.39301823,22.10212801,16.951444,16.28686174,15.30798346,14.60638567,14.52102963,13.97253959,13.81485888,12.7190439,11.50333281,11.22084743,10.9954824,10.698474,10.73080673,10.66978894,10.95053381,11.3529026,11.62162157,11.58705806,11.75473829,11.2007645,10.82978337,10.31922975,10.35221855,10.05209104,9.29124545,8.371550854,8.707515437,8.007644246,8.013047125,8.242735691
Croatia,5.C.2.a.i  Municipal Solid Waste,23.39301823,22.10212801,16.951444,16.28686174,15.30798346,14.60638567,14.52102963,13.97253959,13.81485888,12.7190439,11.50333281,11.22084743,10.9954824,10.698474,10.73080673,10.66978894,10.95053381,11.3529026,11.62162157,11.58705806,11.75473829,11.2007645,10.82978337,10.31922975,10.35221855,10.05209104,9.29124545,8.371550854,8.707515437,8.007644246,8.013047125,8.242735691
Croatia,5.C.2.a.ii  Other,"IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO"
Croatia,5.C.2.b  Non-biogenic,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Croatia,5.C.2.b.i  Municipal Solid Waste,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Croatia,5.C.2.b.ii  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Croatia,5.D  Wastewater Treatment and Discharge,719.0199541,710.9182818,707.5737324,705.1411821,709.6701166,707.6810707,693.3026531,696.5101322,683.9275828,694.3263604,699.2217728,676.8980942,677.5994037,670.969608,677.6095835,677.0473794,684.1044517,690.98969,684.4987331,647.9515674,672.2672658,670.1119779,632.4464673,621.3457486,620.3845254,622.1672469,626.993534,598.1918898,578.5563073,583.1155309,580.8507111,576.7040315
Croatia,5.D.1  Domestic Wastewater,610.8941619,602.0216483,597.9062576,594.702866,592.6803828,593.6022452,586.4340857,584.0238162,578.6405709,580.1967554,574.5414174,571.8082168,570.0903269,564.5456908,561.6565011,560.985533,560.2275969,559.1498331,553.5880461,551.3248974,546.1893443,546.0442013,520.0907455,516.566718,512.4386478,510.3414231,507.3697131,470.1192543,456.3293436,453.52167,453.8806104,450.4700594
Croatia,5.D.2  Industrial Wastewater,108.1257922,108.8966335,109.6674748,110.4383161,116.9897338,114.0788255,106.8685674,112.486316,105.2870119,114.129605,124.6803554,105.0898774,107.5090768,106.4239172,115.9530824,116.0618464,123.8768548,131.8398569,130.910687,96.62666999,126.0779215,124.0677766,112.3557218,104.7790306,107.9458776,111.8258238,119.6238209,128.0726355,122.2269637,129.5938609,126.9701007,126.2339721
Croatia,5.D.3  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Croatia,5.E  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Croatia,Long-term Storage of C in Waste Disposal Sites,217.515943,226.9501353,236.4279674,245.9701234,255.6890513,265.6196018,275.6529422,285.8579574,296.1760727,306.8549436,318.3830662,330.3866897,342.8186075,355.639122,368.8153456,382.3203611,396.2144032,410.8861759,426.0207939,441.501289,453.9177834,468.2602053,485.4314254,503.0636845,519.0201157,537.9492917,553.9922926,568.2960398,582.3727174,599.6042877,616.3641912,637.9507599
Croatia,Annual Change in Total Long-term C Storage,9.374901942,9.434192296,9.477832103,9.542156031,9.718927921,9.930550456,10.03334041,10.20501524,10.31811531,10.67887083,11.52812266,12.00362347,12.43191779,12.8205145,13.17622363,13.50501551,13.89404209,14.67177268,15.13461803,15.48049507,12.41649443,14.34242187,17.17122008,17.63225918,15.95643119,18.92917595,16.04300088,14.30374725,14.07667757,17.23157033,16.75990345,21.58656873
Croatia,Annual Change in Total Long-term C Storage in HWP Waste,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
Croatia,6.  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Cyprus,Total GHG emissions with LULUCF,5418.660654,5909.366208,6341.025671,6625.779068,6874.016349,6792.148686,7159.670414,7254.817321,7564.40542,7833.912664,8163.938032,8079.152168,8280.377205,8660.105434,8863.081796,9001.614061,9247.999793,9620.761127,9775.560846,9512.324928,9190.829314,8857.683418,8331.061022,7622.949394,7995.806423,8047.164928,8599.229724,8659.035984,8518.884232,8594.577584,8204.313434,8434.688972
Cyprus,1.  Energy,3954.346281,4486.964605,4811.430961,4988.101698,5200.667207,5107.254547,5402.119974,5524.999709,5866.523328,6130.959858,6357.632333,6252.099211,6412.018338,6803.059345,6942.204982,7136.650951,7321.740027,7642.677487,7853.413995,7781.633132,7546.695615,7250.418148,6769.054813,5847.048016,5994.432798,6117.227572,6512.898445,6604.166746,6493.459883,6566.714233,6047.95252,6172.398516
Cyprus,1.AA  Fuel Combustion - Sectoral approach,3953.892759,4486.420522,4810.912549,4987.544779,5200.021153,5106.664114,5401.57803,5524.255962,5865.751771,6130.118419,6356.795885,6251.274886,6411.243929,6802.36694,6942.006032,7136.650951,7321.740027,7642.677487,7853.413995,7781.633132,7546.695615,7250.418148,6769.054813,5847.048016,5994.432798,6117.227572,6512.898445,6604.166746,6493.459883,6566.714233,6047.95252,6172.398516
Cyprus,1.A.1  Energy Industries,1767.15156,1830.0358,2127.65746,2250.24676,2379.10224,2173.5919,2288.84209,2418.99282,2652.09988,2836.24219,2964.24924,2846.69567,3008.39031,3235.29791,3294.2876,3483.1336,3664.9485,3813.9356,3979.8969,4005.0863,3880.2132,3721.8425,3557.0768,2838.7469,2949.6892,3032.5496,3310.58875,3298.4843,3353.049804,3292.520284,3032.825834,3087.559969
Cyprus,1.A.1.a  Public Electricity and Heat Production,1681.063,1743.664,2038.15,2172.155,2265.924,2082.428,2203.783,2328.868,2558.79,2728.441,2859.366,2791.992,2900.709,3127.666,3268.254,3482.803,3664.692,3813.415,3979.496,4004.997,3880.122,3721.757,3556.921,2838.612,2949.579,3032.371,3310.27905,3298.1575,3352.837802,3292.343553,3013.231035,3087.387831
Cyprus,1.A.1.a.i  Electricity Generation,1681.063,1743.664,2038.15,2172.155,2265.924,2082.428,2203.783,2328.868,2558.79,2728.441,2859.366,2791.992,2900.709,3127.666,3268.254,3482.803,3664.692,3813.415,3979.496,4004.997,3880.122,3721.757,3556.921,2838.612,2949.579,3032.371,3310.27905,3298.1575,3352.837802,3292.343553,3013.231035,3087.387831
Cyprus,1.A.1.b  Petroleum Refining,85.87576,86.159,89.29466,77.87896,112.40874,90.4267,84.43589,89.57762,92.71328,107.26729,104.41204,54.22297,107.23481,107.23481,25.684,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Cyprus,1.A.1.c  Manufacture of Solid Fuels and Other Energy Industries,0.2128,0.2128,0.2128,0.2128,0.7695,0.7372,0.6232,0.5472,0.5966,0.5339,0.4712,0.4807,0.4465,0.3971,0.3496,0.3306,0.2565,0.5206,0.4009,0.0893,0.0912,0.0855,0.1558,0.1349,0.1102,0.1786,0.3097,0.3268,0.212002,0.1767318,19.59479842,0.1721381
Cyprus,1.A.1.c.ii  Oil and Gas Extraction,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,19.44262742,NO
Cyprus,1.A.1.c.iv  Other,0.2128,0.2128,0.2128,0.2128,0.7695,0.7372,0.6232,0.5472,0.5966,0.5339,0.4712,0.4807,0.4465,0.3971,0.3496,0.3306,0.2565,0.5206,0.4009,0.0893,0.0912,0.0855,0.1558,0.1349,0.1102,0.1786,0.3097,0.3268,0.212002,0.1767318,0.152171,0.1721381
Cyprus,1.A.2  Manufacturing Industries and Construction,504.8251925,931.197495,715.6937158,757.1998293,770.3853794,757.9559584,858.7976433,757.9417771,760.8839751,786.0686759,802.4621412,748.3146765,759.6269303,786.7994093,866.7350481,911.9038461,871.697108,929.9663182,907.2577702,802.3526642,699.9205819,574.7567353,460.4541413,540.1393691,696.3043783,603.5774696,599.7603206,620.6539607,555.4458918,566.0882655,561.4944437,530.6228947
Cyprus,1.A.2.a  Iron and Steel,"IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO",0.009590247,0.022377243,NO
Cyprus,1.A.2.b  Non-Ferrous Metals,4.91894,5.15922,6.01271,5.90271,5.94271,6.26299,6.44327,6.6862,6.81648,6.87648,7.23676,7.27676,7.15676,7.48676,6.9462,6.50327,6.64327,6.03271,2.73838,5.73243,5.11894,5.4195,6.18299,NO,NO,2.98265345,6.18313045,2.179233617,2.189978833,2.154190956,3.299004275,2.750575394
Cyprus,1.A.2.c  Chemicals,2.206207056,2.453842542,2.971625831,3.084187415,3.174236683,3.444384486,3.624483021,3.804581556,4.052217042,4.164778627,4.299852528,4.344877162,4.164778627,4.277340211,3.84960619,3.577314357,3.653427429,3.044522857,2.740070571,2.740070571,2.131166,2.435618286,3.196749,NO,3.276549,6.4323262,6.3734262,6.753240086,7.874150325,8.232919759,7.832583044,6.773689569
Cyprus,"1.A.2.d  Pulp, Paper and Print",4.83586485,16.2066822,15.4224879,13.069905,14.3768955,12.67780785,14.50759455,9.1489335,8.8875354,8.8875354,9.1489335,7.0577487,7.18844775,8.1033411,8.8875354,5.166456565,3.505809812,4.981940259,4.612907647,3.1367772,3.690326118,6.2735544,3.507091175,3.00607815,3.1367772,3.1367772,3.1367772,2.732022962,2.607833847,3.075926593,3.123738899,3.496301344
Cyprus,"1.A.2.e  Food Processing, Beverages and Tobacco",72.78084296,209.9735576,203.1123118,174.5551778,190.3432556,170.9306032,193.4283392,129.8306582,127.1048755,127.2766043,131.4824271,106.5232834,107.7173324,119.6975614,127.4927789,81.52508941,61.99162358,77.87847523,72.53672703,54.82397916,59.64066996,94.54199056,52.76109605,43.440253,43.5237985,55.97109055,49.8421792,71.2700738,65.81339659,66.92258975,62.23883482,64.22760472
Cyprus,1.A.2.f  Non-metallic Minerals,381.9529345,596.8996827,401.1798965,479.0888463,472.0107638,481.6422773,548.9432161,533.5650158,543.9661344,564.8919943,577.0831485,554.9260725,569.1810073,572.1240877,617.8053058,726.1838628,706.4841667,712.9197759,720.5182089,643.9860074,555.5052453,390.3883114,334.3086235,442.905637,576.9210815,490.5118772,483.3619386,477.6082885,424.8662452,418.9422841,425.9498802,394.4627285
Cyprus,1.A.2.g  Other,38.13040314,100.5045099,86.99468379,81.49900276,84.53751774,82.99789549,91.85074045,74.90638801,70.05673276,73.97128334,73.21101951,68.1859347,64.21860414,75.11031892,101.7536218,88.94785292,89.41881053,125.1088939,104.111476,91.93339982,73.83423447,75.69776069,60.4975916,50.787401,69.44617205,44.542745,50.862869,60.11110176,52.09428703,66.7507641,59.02802521,58.91199515
Cyprus,1.A.2.g.i  Manufacturing of Machinery,"IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO",1.433518469,1.308606812,1.393392995,1.704627659,1.487140096
Cyprus,1.A.2.g.ii  Manufacturing of Transport Equipment,"IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO","IE,NO",0.015983745,0.019180494,0.003196749,0.003196749,0.003196749
